0, 0
0, 22.9898
0, 4.81375e-156
0, 0
0, 2.16027e-155
0, 2.04298e-155
0, 3.9047e-154
0, 0
0, 6.77486e-161
0, 4.65691e-156
0, 2.16027e-155
0, 7.47694e-151
0, 0
0, 7.00234e-151
0, 0.000154461
0, 9.37787e+111
0, 0
0, 5.30793e+104
0, 0
0, 5.01454e-156
0, 0
0, 3623.91
0, 0
0, 3580.05
0, 0
0, 1.17253e-96
0, -nan
0, 1.17253e-96
0, -nan
0, 4.2871e-161
0, 1.17253e-96
0, -nan
0, -nan
0, 1.17253e-96
0, -nan
0, 1.17253e-96
0, -nan
0, 3593.97
0, -nan
0, -nan
0, -nan
0, 4.30435e-161
0, 4.51962e+150
0, 4.30435e-161
0, 4.51962e+150
0, 4.26978e-161
0, -nan
0, 4.26978e-161
0, -nan
0, 1.17253e-96
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 1.17253e-96
0, -nan
0, -nan
0, 1.17253e-96
0, 1.69613
0, 1.17253e-96
0, 1.69613
0, 7.45335e-155
0, 1.69613
0, 7.45335e-155
0, 1.69613
0, 7.45335e-155
0, 0.0040076
0, 0
0, 0.00402415
0, 3.72271e-155
0, 3.72271e-155
0, 3.72271e-155
0, 3.72271e-155
0, 3.72271e-155
0, -nan
0, -nan
0, -nan
0, 154.647
0, 4.31837e-155
0, 154.647
0, 2.06788e-160
0, -nan
0, 2.06788e-160
0, 2.06788e-160
0, 2.06788e-160
0, 1.16772e-156
0, 0.00202642
0, 0.000675054
0, -nan
0, -nan
0, 1.16772e-156
0, 1.16772e-156
0, 1.16772e-156
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 82.1483
0, 0.000127149
0, 82.1483
0, 0.000127149
0, 0.0882553
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 5.02969e-155
0, 4.44552e-162
0, 5.02969e-155
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 5.02969e-155
0, 4.44552e-162
0, 5.02969e-155
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 4.44552e-162
0, 0.0143584
0, 0
0, 0
0, 0
0, 229.592
0, 0
0, 0
0, 0
0, 0.013272
0, -nan
0, 0.013272
0, -nan
0, 7.01257e-75
0, 2.94149e-94
0, 2.45343e-77
0, 4.67163e-99
0, 4.26765e-155
0, -nan
0, -nan
0, -nan
0, 0
0, 143.52
0, 0
0, 143.52
0, 4.28203e-155
0, 171.82
0, 4.28203e-155
0, 171.82
0, 0.00129476
0, 1202.38
0, 1202.38
0, 1202.38
0, 3.96232e-155
0, 5.06692e+75
0, 7.45793e-158
0, 3.96232e-155
0, 2.23717e-154
0, 0
0, -nan
0, 0
0, 3.60981e-155
0, 497.133
0, 3.60981e-155
0, 2.5895e-156
0, 0
0, -nan
0, -nan
0, -nan
0, 4.97631e-156
0, -nan
0, -nan
0, 2.47211e-156
0, 1.56392e-156
